"Udledning af drivhusgasser efter enhed, kilde, drivhusgas, type,"
"branche, område og tid"

" ";" ";" ";" ";" ";" ";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011"
" ";" ";" ";" ";" ";"Esbjerg";98922;100253;96202;95237;95366;102350;71513;56946;58618;47741;51186;61030
" ";" ";" ";" ";" ";"Fanø";254;239;325;261;298;199;219;162;169;336;371;216
" ";" ";" ";" ";" ";"Varde";53396;57128;52384;53625;51226;49896;49304;45014;46851;47280;50289;50222
" ";" ";" ";" ";" ";"Vejen";52491;56772;52786;56163;48764;49399;44432;42993;44947;47683;50967;44001
" ";" ";" ";" ";" ";"Aabenraa";30112;33241;29693;31619;33270;33790;33718;34024;35339;33736;35290;34827
" ";" ";" ";" ";" ";"Fredericia";6582;6798;6356;7112;6085;6509;5989;8259;5846;7270;7653;9254
" ";" ";" ";" ";" ";"Horsens";34838;38155;34563;34455;34863;36638;34957;32858;27874;27545;29321;29549
" ";" ";" ";" ";" ";"Kolding";71865;78821;74858;72732;68652;48649;46768;33797;35291;28745;30150;26620
" ";" ";" ";" ";" ";"Vejle";75750;83316;79531;78232;74886;84038;87086;68618;70909;60262;63641;55249
" ";" ";" ";" ";" ";"Herning";51741;59129;54177;57959;50960;57615;53698;55215;62175;57459;60649;56042
" ";" ";" ";" ";" ";"Holstebro";35585;39379;38714;40345;36617;38820;35933;37093;39463;33903;36283;31034
" ";" ";" ";" ";" ";"Lemvig";69522;67919;64843;66317;63127;63305;65023;52344;55302;60155;64764;71897
" ";" ";" ";" ";" ";"Struer";17445;16429;19430;19078;18259;17574;15599;18774;16222;15138;15859;15214
" ";" ";" ";" ";" ";"Syddjurs";19144;21717;20159;22203;21319;23209;21995;20420;20679;20159;21177;21262
" ";" ";" ";" ";" ";"Norddjurs";36733;39695;37228;38046;34677;37360;39177;35506;36544;35416;37859;46302
" ";" ";" ";" ";" ";"Favrskov";43445;47109;42934;43088;41488;44439;45068;42688;43606;33584;35953;35757
" ";" ";" ";" ";" ";"Odder";18455;13935;12669;13061;12882;13879;12841;13346;11164;12496;12962;12912
" ";" ";" ";" ";" ";"Randers";40876;43895;39042;40144;40976;43674;43108;33921;35630;32787;34632;34211
" ";" ";" ";" ";" ";"Silkeborg";32816;36263;32536;31709;31820;33965;32812;36111;38426;37813;36010;34995
" ";" ";" ";" ";" ";"Samsø";4933;5557;5461;4901;5640;5982;6042;5788;6825;5779;6209;5709
" ";" ";" ";" ";" ";"Skanderborg";18317;19548;17798;19050;19653;21155;19963;18800;20102;18383;19275;19041
" ";" ";" ";" ";" ";"Aarhus";34797;50609;43054;41019;39817;43564;41271;37202;36638;35084;34000;33083
" ";" ";" ";" ";" ";"Ikast-Brande";30702;39044;33444;36238;37401;43318;41952;55585;51577;55272;59836;50510
" ";" ";" ";" ";" ";"Ringkøbing-Skjern";88969;95418;97947;93379;84195;91666;88974;81009;88734;81267;86671;76189
" ";" ";" ";" ";" ";"Hedensted";56828;59105;56924;60704;64039;62562;59261;48590;51067;50510;53997;50963
" ";" ";" ";" ";" ";"Morsø";24242;26437;30184;38804;27286;28042;27917;29143;30761;34061;36083;28468
" ";" ";" ";" ";" ";"Skive";41850;47057;48043;50864;45760;55015;53914;52919;50238;48797;52075;45733
" ";" ";" ";" ";" ";"Thisted";57545;63923;65662;72350;68454;80311;83248;77809;80693;72551;77723;62689
" ";" ";" ";" ";" ";"Viborg";53866;59964;59396;57154;57280;62431;62272;59655;55924;56615;60446;60251
" ";" ";" ";" ";" ";"Brønderslev";29355;30265;27976;27284;28472;31165;30772;31048;32015;27835;29101;29245
" ";" ";" ";" ";" ";"Frederikshavn";45347;45412;47139;45193;49529;43748;42469;37754;39425;40665;43691;56595
" ";" ";" ";" ";" ";"Vesthimmerlands";37130;45652;44032;36962;35906;34902;34363;27444;28564;27162;28504;27874
" ";" ";" ";" ";" ";"Læsø";6081;5866;6554;6025;4983;6471;6445;5401;5421;5389;5944;4715
" ";" ";" ";" ";" ";"Rebild";24638;27558;25478;26811;24747;27828;26882;25065;26247;23450;24794;22816
" ";" ";" ";" ";" ";"Mariagerfjord";33218;36619;32468;32779;30597;32934;32274;25798;28969;24002;25218;24270
" ";" ";" ";" ";" ";"Jammerbugt";24260;28051;26094;28000;24779;27827;27691;30052;28855;31867;34025;30340
" ";" ";" ";" ";" ";"Aalborg";45447;48188;46991;47765;46168;50178;49205;56878;52483;44218;52538;51097
" ";" ";" ";" ";" ";"Hjørring";95528;91513;98369;85447;75507;83121;83506;78770;80038;64516;69176;131864
" ";" ";" ";" ";"Råstofindvinding"
" ";" ";" ";" ";" ";"København";244;246;120;13;36;41;53;164;159;98;99;117
" ";" ";" ";" ";" ";"Frederiksberg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Ballerup";0;0;0;0;0;0;0;0;0;0;0;8
" ";" ";" ";" ";" ";"Brøndby";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Dragør";0;0;0;0;0;0;0;0;0;0;0;3
" ";" ";" ";" ";" ";"Gentofte";0;0;0;0;0;0;0;0;0;0;0;3
" ";" ";" ";" ";" ";"Gladsaxe";7;8;6;7;8;16;36;147;171;0;138;150
" ";" ";" ";" ";" ";"Glostrup";0;0;0;0;0;0;9;42;90;126;182;179
" ";" ";" ";" ";" ";"Herlev";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Albertslund";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Hvidovre";7;8;4695;11708;10956;9296;5750;2590;1642;50;387;391
" ";" ";" ";" ";" ";"Høje-Taastrup";3450;1794;2841;4996;5032;4820;3879;3261;3385;2698;2923;3110
" ";" ";" ";" ";" ";"Lyngby-Taarbæk";7;8;6;7;8;32;27;42;19;17;0;0
" ";" ";" ";" ";" ";"Rødovre";7;8;6;7;8;8;9;0;0;0;0;0
" ";" ";" ";" ";" ";"Ishøj";0;0;0;0;0;0;0;21;38;50;92;90
" ";" ";" ";" ";" ";"Tårnby";116;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Vallensbæk";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Furesø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Allerød";41;45;38;41;104;173;338;634;434;545;587;601
" ";" ";" ";" ";" ";"Fredensborg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Helsingør";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Hillerød";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Hørsholm";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Rudersdal";76;81;70;75;79;121;155;234;368;306;122;186
" ";" ";" ";" ";" ";"Egedal";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Frederikssund";1802;3879;1796;7;0;16;18;42;38;33;46;45
" ";" ";" ";" ";" ";"Greve";1595;3446;2544;2371;2381;2205;1768;1331;1488;1273;1370;1367
" ";" ";" ";" ";" ";"Køge";0;0;1587;3961;3704;3142;1943;904;606;64;191;190
" ";" ";" ";" ";" ";"Halsnæs";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Roskilde";2629;5637;5325;6779;7486;7623;7507;7203;9101;9045;9349;9326
" ";" ";" ";" ";" ";"Solrød";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Gribskov";7;6;6;6;0;0;27;42;57;50;69;68
" ";" ";" ";" ";" ";"Odsherred";7;8;6;7;8;8;0;0;0;0;23;23
" ";" ";" ";" ";" ";"Holbæk";50;6;40;90;79;75;50;19;30;17;25;25
" ";" ";" ";" ";" ";"Faxe";63357;67360;50221;0;125;255;458;614;884;964;990;987
" ";" ";" ";" ";" ";"Kalundborg";1240;1123;987;1453;1620;1672;1642;1648;2048;2003;2158;2151
" ";" ";" ";" ";" ";"Ringsted";0;0;0;0;0;0;0;84;76;67;69;68
" ";" ";" ";" ";" ";"Slagelse";46;23;19;21;24;49;53;118;107;64;84;82
" ";" ";" ";" ";" ";"Stevns";3037;5824;5579;5587;5298;4841;3702;2206;702;47;224;223
" ";" ";" ";" ";" ";"Sorø";613;311;766;1552;1451;1231;761;341;210;0;65;65
" ";" ";" ";" ";" ";"Lejre";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Lolland";31;0;0;0;7;14;26;35;51;56;57;57
" ";" ";" ";" ";" ";"Næstved";3792;607;531;607;624;593;186;79;49;17;33;32
" ";" ";" ";" ";" ";"Guldborgsund";55;21;87;188;252;301;385;498;593;593;625;622
" ";" ";" ";" ";" ";"Vordingborg";0;0;0;0;32;64;118;201;266;282;301;300
" ";" ";" ";" ";" ";"Bornholm";2066;220;177;191;180;154;99;61;63;17;74;73
" ";" ";" ";" ";" ";"Middelfart";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Assens";571;1233;1183;1529;1474;1300;912;553;519;340;390;389
" ";" ";" ";" ";" ";"Faaborg-Midtfyn";466;928;957;1316;1836;2234;2850;3235;4419;4624;4779;4768
" ";" ";" ";" ";" ";"Kerteminde";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Nyborg";74;33;15;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Odense";1360;2886;2566;3071;3166;2978;2520;2075;2416;2173;2303;2297
" ";" ";" ";" ";" ";"Svendborg";421;870;907;1261;1173;1002;625;296;189;33;80;82
" ";" ";" ";" ";" ";"Nordfyns";14;14;12;13;14;17;9;21;38;50;69;68
" ";" ";" ";" ";" ";"Langeland";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Ærø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Haderslev";3434;3362;2994;3587;3402;2954;1926;1025;841;395;501;500
" ";" ";" ";" ";" ";"Billund";0;0;0;0;0;0;45;147;113;84;159;158
" ";" ";" ";" ";" ";"Sønderborg";14;15;13;14;16;16;17;34;19;17;0;0
" ";" ";" ";" ";" ";"Tønder";7;8;6;7;8;0;0;0;19;17;46;45
" ";" ";" ";" ";" ";"Esbjerg";21224;29666;21736;20000;18705;15883;9790;4400;2754;81;588;925
" ";" ";" ";" ";" ";"Fanø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Varde";96;105;611;1396;1448;1393;1102;927;1058;958;1069;1065
" ";" ";" ";" ";" ";"Vejen";0;0;0;0;0;0;27;42;0;0;0;0
" ";" ";" ";" ";" ";"Aabenraa";6066;6568;4629;3963;5101;5929;7122;7950;10592;10915;11340;11313
" ";" ";" ";" ";" ";"Fredericia";123;245;148;82;76;55;34;57;9;0;2;2
" ";" ";" ";" ";" ";"Horsens";2863;4995;4395;4457;4641;4547;4766;4288;2819;3036;3328;3319
" ";" ";" ";" ";" ";"Kolding";3018;1775;1474;1605;1482;1375;816;493;472;325;373;378
" ";" ";" ";" ";" ";"Vejle";118;126;2902;7084;6566;5700;3744;1605;1020;50;212;212
" ";" ";" ";" ";" ";"Herning";2073;4405;2181;360;401;415;417;401;550;555;574;573
" ";" ";" ";" ";" ";"Holstebro";1420;1391;1679;2584;3145;3491;3944;4158;5520;5635;5852;5837
" ";" ";" ";" ";" ";"Lemvig";317;623;586;747;709;588;383;281;208;100;179;177
" ";" ";" ";" ";" ";"Struer";215;464;365;375;483;560;671;737;994;1028;1065;1062
" ";" ";" ";" ";" ";"Syddjurs";363;616;836;1357;1297;1160;781;611;445;189;299;296
" ";" ";" ";" ";" ";"Norddjurs";1911;4038;3424;3863;3970;3781;3429;3112;3531;3214;2941;2933
" ";" ";" ";" ";" ";"Favrskov";764;927;861;1078;1156;1148;1073;967;1198;1146;1205;1202
" ";" ";" ";" ";" ";"Odder";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Randers";24718;25562;25507;26561;25173;22990;17757;10455;3419;368;1091;1089
" ";" ";" ";" ";" ";"Silkeborg";635;722;1037;1710;2081;2228;2598;3053;3774;3866;3772;3721
" ";" ";" ";" ";" ";"Samsø";41;45;38;41;47;49;54;147;133;117;0;0
" ";" ";" ";" ";" ";"Skanderborg";322;508;457;467;456;430;345;198;133;67;79;77
" ";" ";" ";" ";" ";"Aarhus";225;253;2327;5512;5153;4391;2711;1218;757;64;149;152
" ";" ";" ";" ";" ";"Ikast-Brande";0;0;0;0;0;73;63;126;113;100;138;135
" ";" ";" ";" ";" ";"Ringkøbing-Skjern";872;1868;1317;1130;1158;1100;950;814;913;858;939;936
" ";" ";" ";" ";" ";"Hedensted";254;277;372;590;479;437;364;158;103;50;78;77
" ";" ";" ";" ";" ";"Morsø";24377;26217;23633;23846;24400;19575;19551;15248;8498;5882;6587;6569
" ";" ";" ";" ";" ";"Skive";10715;8458;9942;10551;11073;10656;13656;12293;10102;8151;8830;8806
" ";" ";" ";" ";" ";"Thisted";2692;339;2616;6150;5796;4863;3088;1523;957;150;401;397
" ";" ";" ";" ";" ";"Viborg";857;942;819;955;951;879;712;540;615;837;681;686
" ";" ";" ";" ";" ";"Brønderslev";21;21;19;20;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Frederikshavn";153;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Vesthimmerlands";9566;11977;15063;9311;9977;10079;10039;11355;23158;12504;14630;14593
" ";" ";" ";" ";" ";"Læsø";0;0;0;0;0;0;0;0;76;67;69;68
" ";" ";" ";" ";" ";"Rebild";0;0;0;0;119;235;436;585;842;917;941;938
" ";" ";" ";" ";" ";"Mariagerfjord";116959;115507;114168;113768;112159;108506;100519;85870;38107;35382;40131;40035
" ";" ";" ";" ";" ";"Jammerbugt";807;883;736;815;1028;1198;1454;1607;2044;2100;2209;2202
" ";" ";" ";" ";" ";"Aalborg";431;262;240;278;480;649;928;1247;1686;1645;2002;1991
" ";" ";" ";" ";" ";"Hjørring";0;0;0;0;0;24;9;21;19;17;23;23
" ";" ";" ";" ";"Industri"
" ";" ";" ";" ";" ";"København";129949;119850;112322;114056;113458;100448;100635;91698;88436;66836;71984;72952
" ";" ";" ";" ";" ";"Frederiksberg";30595;42952;34636;18600;19656;20821;23201;18395;18110;15484;16734;16582
" ";" ";" ";" ";" ";"Ballerup";28428;28565;27838;26805;26636;28484;27704;24522;28675;26036;28787;28844
" ";" ";" ";" ";" ";"Brøndby";24698;24898;22875;22125;32792;49268;61667;87372;87315;78111;76217;71630
" ";" ";" ";" ";" ";"Dragør";245;262;229;217;188;163;164;202;189;210;232;224
" ";" ";" ";" ";" ";"Gentofte";6206;6582;7074;7637;7595;10095;8208;6655;7447;6349;7054;7160
" ";" ";" ";" ";" ";"Gladsaxe";54268;56185;53073;52762;51000;51611;47369;49779;47897;35620;46485;46054
" ";" ";" ";" ";" ";"Glostrup";10760;11492;13301;13804;13630;12104;12217;11849;11836;9582;10322;11035
" ";" ";" ";" ";" ";"Herlev";13219;12413;12754;15214;14039;11230;9709;14095;6794;4955;5605;5514
" ";" ";" ";" ";" ";"Albertslund";16850;12820;13320;13097;12041;10561;10168;13987;9816;4822;9399;9447
" ";" ";" ";" ";" ";"Hvidovre";9739;8250;7323;9295;12046;30572;36155;33261;29529;33174;34886;37010
" ";" ";" ";" ";" ";"Høje-Taastrup";66960;69671;58436;42614;44352;48083;51977;66209;66176;54200;66265;64960
" ";" ";" ";" ";" ";"Lyngby-Taarbæk";8588;7332;7281;7248;7224;8238;8358;8789;6492;5448;1683;1493
" ";" ";" ";" ";" ";"Rødovre";3997;4090;3732;3517;3973;3936;3645;3842;3714;3172;3371;3382
" ";" ";" ";" ";" ";"Ishøj";2959;2614;3411;4056;3974;3542;3418;4251;3205;2580;3003;2994
" ";" ";" ";" ";" ";"Tårnby";6228;5089;5067;5745;5687;4269;4266;4928;4985;4640;4808;4779
" ";" ";" ";" ";" ";"Vallensbæk";15987;16902;15635;7172;6337;9879;8096;4500;2625;620;1049;1065
" ";" ";" ";" ";" ";"Furesø";3764;3817;3956;4607;4661;4246;4170;4606;3695;3305;3530;3523
" ";" ";" ";" ";" ";"Allerød";8393;9707;8208;6953;6847;5991;6374;7284;6849;5455;5749;5705
" ";" ";" ";" ";" ";"Fredensborg";35361;23148;23895;26467;26706;24009;24265;22558;18191;12818;12821;14485
" ";" ";" ";" ";" ";"Helsingør";12822;11827;10301;10659;11103;10284;10647;17020;11771;10975;11921;11802
" ";" ";" ";" ";" ";"Hillerød";9991;11277;11312;12406;12834;12923;12656;10009;10179;8929;10000;9917
" ";" ";" ";" ";" ";"Hørsholm";450;498;481;485;396;388;346;330;291;322;281;289
" ";" ";" ";" ";" ";"Rudersdal";20873;21165;23501;24669;30665;35170;43827;52926;54804;49560;51016;47060
" ";" ";" ";" ";" ";"Egedal";5139;5347;5275;5855;5623;5194;4842;4503;3740;3334;3813;3718
" ";" ";" ";" ";" ";"Frederikssund";48944;70496;71678;65553;61790;58679;58174;36038;41509;43134;49249;50461
" ";" ";" ";" ";" ";"Greve";5193;5254;4720;4810;4837;4113;4350;4902;4813;4574;5042;5181
" ";" ";" ";" ";" ";"Køge";112449;185415;166914;90988;93002;122358;108801;95938;102229;102845;118732;120045
" ";" ";" ";" ";" ";"Halsnæs";107049;105355;52387;77534;78471;86098;97245;105828;104804;55992;63204;68606
" ";" ";" ";" ";" ";"Roskilde";20812;21505;21038;21806;22210;18705;21102;23525;18181;23986;17524;17122
" ";" ";" ";" ";" ";"Solrød";1814;2106;2182;1966;1642;1575;1591;1849;1572;1425;1502;1572
" ";" ";" ";" ";" ";"Gribskov";44668;94837;27465;37348;47505;47066;52704;61455;53182;45890;46230;48964
" ";" ";" ";" ";" ";"Odsherred";10045;9879;9669;11662;11363;8760;7735;6769;8309;6952;7646;7623
" ";" ";" ";" ";" ";"Holbæk";17701;16899;16031;18704;18834;16369;17381;19595;15938;14139;15746;15793
" ";" ";" ";" ";" ";"Faxe";16900;16921;129722;155778;159300;160759;175167;183528;142634;99242;102464;110450
" ";" ";" ";" ";" ";"Kalundborg";572424;591967;561734;585671;644676;681652;689562;693944;579457;535139;489709;530651
" ";" ";" ";" ";" ";"Ringsted";40098;39132;37359;38620;38354;32167;30239;21299;20369;19501;21960;21951
" ";" ";" ";" ";" ";"Slagelse";41402;35708;36167;38192;37390;36766;36499;34791;33820;27928;30681;30820
" ";" ";" ";" ";" ";"Stevns";1990;1941;1959;2197;2077;1787;1477;1684;1481;1126;1077;1072
" ";" ";" ";" ";" ";"Sorø";14961;15885;20546;25008;22133;15553;8997;8556;7459;6041;6540;6464
" ";" ";" ";" ";" ";"Lejre";3982;5412;5250;4755;4937;4150;4317;4394;3854;3584;3829;3778
" ";" ";" ";" ";" ";"Lolland";130327;124117;118584;150143;163835;148506;160327;166712;205766;135849;153712;161087
" ";" ";" ";" ";" ";"Næstved";104077;102020;99052;92854;91383;77813;77067;73977;64000;55664;59866;59727
" ";" ";" ";" ";" ";"Guldborgsund";85184;66057;76805;112909;121654;118576;123203;122147;147868;117608;129331;132355
" ";" ";" ";" ";" ";"Vordingborg";29061;30090;28317;32823;33320;38441;40149;39446;36738;32266;34603;35150
" ";" ";" ";" ";" ";"Bornholm";18649;19816;17380;16807;17314;15056;16612;14985;11587;11416;11533;11515
" ";" ";" ";" ";" ";"Middelfart";33912;75154;76404;84644;101484;105043;121466;104866;92150;67262;64870;72828
" ";" ";" ";" ";" ";"Assens";118529;121644;116877;143456;147079;129964;113424;110975;85380;58057;61307;65259
" ";" ";" ";" ";" ";"Faaborg-Midtfyn";27152;27300;27828;33574;32153;27471;27621;28462;26273;21547;23689;23697
" ";" ";" ";" ";" ";"Kerteminde";29427;31797;31339;33152;33363;31240;34038;39003;37028;32448;36641;36691
" ";" ";" ";" ";" ";"Nyborg";23886;26282;25877;26565;26829;26860;23343;18146;13073;10002;11530;11612
" ";" ";" ";" ";" ";"Odense";145092;141481;135099;136876;130745;122653;109292;82916;73219;53791;60060;58671
" ";" ";" ";" ";" ";"Svendborg";36094;43143;40746;39916;56881;47865;38114;38443;32082;23182;23222;25943
" ";" ";" ";" ";" ";"Nordfyns";12079;10643;12185;15881;15641;17000;18632;21066;18636;17090;18872;19234
" ";" ";" ";" ";" ";"Langeland";8332;8884;7666;7292;7510;6151;6301;6067;6508;5914;6450;6556
" ";" ";" ";" ";" ";"Ærø";604;712;638;621;594;938;963;733;602;504;478;551
" ";" ";" ";" ";" ";"Haderslev";61698;39035;39348;43695;42682;41523;39113;30418;31276;26757;30152;29688
" ";" ";" ";" ";" ";"Billund";90357;90411;86182;92183;95500;81979;43805;21997;21176;16508;18895;19929
" ";" ";" ";" ";" ";"Sønderborg";253669;190141;199697;215081;220505;213053;234907;242051;219431;159785;156479;174664
" ";" ";" ";" ";" ";"Tønder";114311;123188;115789;111676;112025;118153;121377;93195;84666;75182;85398;85445
" ";" ";" ";" ";" ";"Esbjerg";144414;156064;164907;134394;121865;112768;102469;92429;76646;56263;63024;64336
" ";" ";" ";" ";" ";"Fanø";135;140;117;123;30;22;15;14;1;1;1;1
" ";" ";" ";" ";" ";"Varde";83461;68902;70108;66772;72199;71924;62932;51915;41555;29898;30722;33876
" ";" ";" ";" ";" ";"Vejen";31433;30193;29471;31032;30341;29266;29890;29898;27089;20673;27191;27257
" ";" ";" ";" ";" ";"Aabenraa";64137;62668;59328;67860;67517;61577;56053;45079;38339;30652;33838;34108
" ";" ";" ";" ";" ";"Fredericia";605708;585072;559978;587122;453235;347125;382438;391971;426795;466312;438403;473230
" ";" ";" ";" ";" ";"Horsens";69740;70704;67424;72226;84162;80662;102656;113599;130692;116112;125725;123717
" ";" ";" ";" ";" ";"Kolding";139914;137183;138505;132937;137036;120729;123084;118596;108950;88976;91040;91089
" ";" ";" ";" ";" ";"Vejle";91973;80276;82733;88124;86811;81106;77320;58414;52699;44236;48042;48496
" ";" ";" ";" ";" ";"Herning";46747;45868;47040;53385;51999;39305;41400;43237;42309;35545;39397;39239
" ";" ";" ";" ";" ";"Holstebro";81053;80614;80747;80611;74615;70407;60019;48758;42012;32838;37842;37795
" ";" ";" ";" ";" ";"Lemvig";164251;172784;156954;140595;141871;135192;137358;125369;134052;134384;155346;143775
" ";" ";" ";" ";" ";"Struer";14596;15707;13219;12662;12794;8402;9198;11058;11232;10986;11813;12339
" ";" ";" ";" ";" ";"Syddjurs";31499;31529;31754;31492;30647;28578;22560;14865;10814;6863;7971;7941
" ";" ";" ";" ";" ";"Norddjurs";56185;51392;48764;36042;35122;22175;25353;15888;13093;9470;10372;10504
" ";" ";" ";" ";" ";"Favrskov";72514;65418;60618;59846;63738;67495;78242;75000;50130;30126;34428;34524
" ";" ";" ";" ";" ";"Odder";5348;5325;5089;5699;5643;4534;4764;5443;4142;3209;3743;3765
" ";" ";" ";" ";" ";"Randers";129288;126709;121851;118304;119419;113863;119686;95119;71734;55407;63372;63038
" ";" ";" ";" ";" ";"Silkeborg";71537;58076;51587;52287;51368;44012;48197;57991;54887;54953;52409;53192
" ";" ";" ";" ";" ";"Samsø";1954;3412;2998;1533;1671;1531;1986;2491;1914;2181;2236;2229
" ";" ";" ";" ";" ";"Skanderborg";12625;15553;15391;15488;15842;15381;16719;17333;16614;14302;15653;15811
" ";" ";" ";" ";" ";"Aarhus";207377;208263;198331;210739;232469;216609;269074;311398;332476;318820;342961;344028
" ";" ";" ";" ";" ";"Ikast-Brande";62753;63880;56202;46265;46237;46233;49581;52276;50311;46050;50265;50449
" ";" ";" ";" ";" ";"Ringkøbing-Skjern";132776;134991;143995;142222;130432;120126;100666;70400;53761;32312;38811;38835
" ";" ";" ";" ";" ";"Hedensted";76889;62631;62740;69188;67875;62737;63533;55959;54852;51226;56214;56865
" ";" ";" ";" ";" ";"Morsø";10453;11040;11280;11923;12134;11476;11956;14800;11423;10028;10789;10746
" ";" ";" ";" ";" ";"Skive";72552;74156;73193;81870;85477;68619;74940;85775;71846;61481;64044;66477
" ";" ";" ";" ";" ";"Thisted";103661;105945;100078;97364;95464;95574;85583;81251;77010;63225;66413;69213
" ";" ";" ";" ";" ";"Viborg";131035;125391;118582;116497;119278;126881;151778;142382;123556;95948;96196;104195
" ";" ";" ";" ";" ";"Brønderslev";17040;18742;18767;21172;20353;29158;30120;20252;17190;14848;16274;16191
" ";" ";" ";" ";" ";"Frederikshavn";140135;124022;102121;67125;69839;61284;88142;101018;103810;89714;98093;96985
" ";" ";" ";" ";" ";"Vesthimmerlands";39510;30740;29204;31495;31882;29143;31890;29100;23926;20037;22599;22727
" ";" ";" ";" ";" ";"Læsø";150;22;23;21;22;77;82;125;87;54;104;106
" ";" ";" ";" ";" ";"Rebild";10640;10968;10862;12859;12805;11197;10806;11984;11060;9917;10802;10653
" ";" ";" ";" ";" ";"Mariagerfjord";122828;121956;122227;133161;137040;134588;147086;152972;136240;105394;106723;110186
" ";" ";" ";" ";" ";"Jammerbugt";13298;16119;14241;13233;12792;11431;10837;10763;9394;8271;8974;9001
" ";" ";" ";" ";" ";"Aalborg";2278078;2334935;2249999;2075883;2199061;2106953;2208091;2251368;1701146;1205522;1156163;1246662
" ";" ";" ";" ";" ";"Hjørring";57037;52168;44823;37331;35534;35345;35698;29441;23481;17352;18228;19569
" ";" ";" ";" ";"Forsyningsvirksomhed"
" ";" ";" ";" ";" ";"København";2227938;2343891;2274805;2412153;2018031;1818913;1982373;1793944;1471242;2044934;1726350;1461232
" ";" ";" ";" ";" ";"Frederiksberg";20532;21663;2149;5144;14499;6712;3798;4474;6471;12200;31586;26666
" ";" ";" ";" ";" ";"Ballerup";10158;11402;10306;10193;10683;10474;10120;9029;8893;8919;8520;7038
" ";" ";" ";" ";" ";"Brøndby";2140;4114;2001;2408;3508;3080;2813;3100;2675;3357;7307;2603
" ";" ";" ";" ";" ";"Dragør";608;825;760;448;330;552;644;479;542;399;176;327
" ";" ";" ";" ";" ";"Gentofte";2272;3857;1731;3405;6474;4639;2902;3007;4091;4359;7620;5021
" ";" ";" ";" ";" ";"Gladsaxe";22866;29021;20598;21898;25729;25285;23461;21022;19932;20566;28424;27301
" ";" ";" ";" ";" ";"Glostrup";14204;15781;15466;9097;11025;11115;10169;11253;11451;10314;11982;9393
" ";" ";" ";" ";" ";"Herlev";2377;2886;2408;3056;3905;2588;1532;1343;1886;2988;5806;2967
" ";" ";" ";" ";" ";"Albertslund";2574;4015;2481;2343;5052;3709;4370;3510;4118;3217;7005;3373
" ";" ";" ";" ";" ";"Hvidovre";1364898;1672746;2360760;2166353;2490767;1708712;2750209;2096276;1907255;1704274;1646297;1612760
" ";" ";" ";" ";" ";"Høje-Taastrup";5139;4525;4683;4506;5085;8896;9586;10218;8555;6648;12718;8006
" ";" ";" ";" ";" ";"Lyngby-Taarbæk";72116;81141;69442;54602;77495;66277;72876;62749;72658;66059;67593;63965
" ";" ";" ";" ";" ";"Rødovre";878;851;669;666;644;496;510;858;949;493;495;548
" ";" ";" ";" ";" ";"Ishøj";2869;3079;3030;2721;2769;2879;2298;1748;1431;1418;1367;1177
" ";" ";" ";" ";" ";"Tårnby";1573;3011;1736;1697;2453;2041;1830;1786;2850;3865;7466;6142
" ";" ";" ";" ";" ";"Vallensbæk";32;27;12;21;8;7;8;11;10;8;9;7
" ";" ";" ";" ";" ";"Furesø";5484;8285;7053;8472;7976;10543;6670;4863;11662;9555;9689;7508
" ";" ";" ";" ";" ";"Allerød";7113;7518;6851;7367;7044;7464;7291;6823;6865;7385;64;54
